INFO  [main] org.audiveris.omr.Main:250 | Running in batch mode
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6155 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6156 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6164 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6162 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.rhythm.MeasureStack:256 | No part yet for FlagInter#6414{(0.770) FLAG_1}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6415 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6165 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6163 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6166 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.rhythm.MeasureStack:256 | No part yet for FlagInter#6416{(0.798) FLAG_1}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6171 [SYMBOL]}

org.audiveris.omr.sheet.symbol.SymbolsBuilder$Parameters :
   maxGap=13.600000000000001
   maxSymbolWidth=68
   maxSymbolHeight=170
   smallChordMargin=17
   minWeight=9
   minFineWeight=2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:155 | System#2 buildSymbols
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:321 | symbols sets: 118
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5421 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6440 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5422 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5423 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5424 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5425 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6441 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5426 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5446 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6442 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5445 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 5
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5463 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6443 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6444 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6445 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6446 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5447 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5498 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6447 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6448 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6449 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5493 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5515 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 4
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5464 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6450 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6451 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5495 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6452 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5448 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5516 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 4
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5469 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6453 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5512 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5453 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6454 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5456 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5457 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6455 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5455 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 5
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5478 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6456 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6457 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6458 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6459 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6460 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6461 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5459 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5492 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6462 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6463 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5517 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6464 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5504 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 3
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5484 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6465 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5467 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6466 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5477 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5474 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6467 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5471 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5481 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6468 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5472 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 3
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5514 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6469 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6470 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5499 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6471 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5486 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 3
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5518 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6472 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6473 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5505 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6474 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5488 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5503 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6475 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5487 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5511 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6476 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5501 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5525 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5528 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5531 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5530 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5533 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 4
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5534 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6221 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6222 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6223 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6224 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6225 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5535 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6226 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5546 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5547 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5536 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6477 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5539 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5543 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 3
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5549 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6479 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6480 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5552 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6481 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5555 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 5
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5556 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6227 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6228 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6229 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5600 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6230 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6231 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6232 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5586 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6233 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6234 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6235 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5579 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5593 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 3
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5557 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6483 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6484 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6485 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5568 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6486 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5558 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6487 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5583 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5561 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5560 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5565 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6488 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5571 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5564 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5570 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6490 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5573 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5625 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 2
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5576 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.rhythm.MeasureStack:256 | No part yet for FlagInter#6491{(0.796) FLAG_1}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#6492 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:194 | evaluateGlyph on Glyph{#5577 [SYMBOL]}
DEBUG [cachedLow-thread-1] o.a.omr.sheet.symbol.SymbolsBuilder:328 | set size: 1
